annexe,liste,section_code,section,sous_section_code,sous_section,designation,dosage,voie,forme,niveau,categorisation,usage_pediatrique,page_pdf
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin antiméningococcique ACYW 135,Monodose,Parentérale,Poudre pour préparation injectable,A,,True,28
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin antiméningococcique ACYW 135,10 doses,Parentérale,Poudre pour préparation injectable,A,,True,28
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin anti-pneumococcique,4 doses,Parentérale,Suspension injectable,ABC,,True,28
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin antipoliomyélitique,20 doses,Orale,Suspension injectable,ABCD,,True,28
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin antirabique,Monodose,Parentérale,Poudre pour préparation injectable,ABC,,True,28
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin antirotavirus,Monodose,Orale,Solution buvable,ABCD,,True,28
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,"Vaccin antirougeoleux, antioreillon, antirubéoleux",Monodose,Parentérale,Poudre pour préparation injectable,A,,True,28
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin antitétanique,10 doses,Parentérale,Suspension injectable,ABCD,,True,28
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin antitétanique,20 doses,Parentérale,Suspension injectable,ABCD,,True,28
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,"Vaccin antitétanique, antidiphtérique",10 doses,Parentérale,Solution injectable,ABCD,,True,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin antityphoïde capsulaire Vi,20 doses,Parentérale,Suspension injectable,A,,True,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin BCG,20 doses,Parentérale,Poudre pour préparation injectable,ABCD,,True,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin DT Coq+Hépatite B+Hib,10 doses,Parentérale,Solution injectable,ABCD,,True,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin DTCOQ+Hépatite B+ACTIB+polio,10 doses,Parentérale,Suspension injectable,A,,True,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin PCV13 contre Pneumocoque 13 valent Forme Ped,Monodose,Parentérale,Solution injectable,ABCD,,True,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,Vaccin RTS’S Lyophilisé avec diluent 2 doses / flacon IM Conservation +2+8,Monodose,Parentérale,Solution injectable,ABCD,,True,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES,,,VPI vaccin polio inactivé,Monodose,Parentérale,Solution injectable,ABCD,,True,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,"VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES SOLUTIONS DE CORRECTION DES TROUBLES HYDROÉLECTROLYTIQUES CORRECTEURS HYDRO-ÉLECTROLYTIQUES, SOLUTIONS DE PERFUSION",,,Calcium chlorure,10%,Parentérale,Solution injectable,ABCD,,False,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,"VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES SOLUTIONS DE CORRECTION DES TROUBLES HYDROÉLECTROLYTIQUES CORRECTEURS HYDRO-ÉLECTROLYTIQUES, SOLUTIONS DE PERFUSION",,,Calcium gluconate,10%,Parentérale,Solution injectable,ABCD,,False,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,"VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES SOLUTIONS DE CORRECTION DES TROUBLES HYDROÉLECTROLYTIQUES CORRECTEURS HYDRO-ÉLECTROLYTIQUES, SOLUTIONS DE PERFUSION",,,Dextrine maltose,----,Orale,Poudre,ABCD,,False,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,"VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES SOLUTIONS DE CORRECTION DES TROUBLES HYDROÉLECTROLYTIQUES CORRECTEURS HYDRO-ÉLECTROLYTIQUES, SOLUTIONS DE PERFUSION",,,Dextrose (sérum glucosé),"30,0%",Parentérale,Solution injectable,ABC,,False,29
Annexe 1 — Medicaments Essentiels,Liste Principale,23,"VACCINS ET PRÉPARATIONS IMMUNOLOGIQUES SOLUTIONS DE CORRECTION DES TROUBLES HYDROÉLECTROLYTIQUES CORRECTEURS HYDRO-ÉLECTROLYTIQUES, SOLUTIONS DE PERFUSION",,,Dextrose (sérum glucosé),"5,0%",Parentérale,Solution injectable,ABCD,,False,29
