code_prix,panier,rang_source,libelle_source,nom_commercial_presume,dosage_presume,forme_normalisee,conditionnement_source,conditionnement_qte,conditionnement_unite,prix_homologue,devise,dci_code,medicament_id,source_code,reference_reglementaire,date_effet,date_fin,date_extraction,statut_validation,niveau_confiance,libelle_incomplet
PRIX-CMU-HTA-001,HTA,1,"AMEP 5 MG COMPRIME, BOÎTE DE 28",AMEP,5 MG,comprime,BOITE DE 28,28,unite,4655.70,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-002,HTA,2,AMLODIPINE VIR 5 MG COMPRIME BOÎTE DE 30,AMLODIPINE VIR,5 MG,comprime,BOITE DE 30,30,unite,3441.90,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-003,HTA,3,LOPINE 5 MG COMPRIME BOÎTE DE 30,LOPINE,5 MG,comprime,BOITE DE 30,30,unite,3780.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-004,HTA,4,"AMLO-DENK 5 MG COMPRIME, BOÎTE DE 50",AMLO-DENK,5 MG,comprime,BOITE DE 50,50,unite,4821.28,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-005,HTA,5,"AMLODIPINE VIR 10 MG COMPRIME, BOÎTE DE 30",AMLODIPINE VIR,10 MG,comprime,BOITE DE 30,30,unite,4130.70,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-006,HTA,6,"AMLODIS 10 MG COMPRIME, BOÎTE DE 30",AMLODIS,10 MG,comprime,BOITE DE 30,30,unite,4410.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-007,HTA,7,"AMLOTROY 10 MG COMPRIME, BOÎTE DE 30",AMLOTROY,10 MG,comprime,BOITE DE 30,30,unite,3360.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-008,HTA,8,LOPINE 10 MG COMPRIME BOÎTE DE 30,LOPINE,10 MG,comprime,BOITE DE 30,30,unite,4200.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-009,HTA,9,"AMLO-DENK 10 MG COMPRIME, BOÎTE DE 50",AMLO-DENK,10 MG,comprime,BOITE DE 50,50,unite,8127.31,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-010,HTA,10,"TENSICARD AM 50MG/5 MG COMPRIME, BOÎTE DE 30",TENSICARD AM,50MG/5 MG,comprime,BOITE DE 30,30,unite,7350.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-011,HTA,11,"AMLONEX-AT 5 MG/50 MG COMPRIME, BOÎTE DE 100",AMLONEX-AT,5 MG/50 MG,comprime,BOITE DE 100,100,unite,6930.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-012,HTA,12,"SARTEX HCT 5 MG/160 MG/12,5 MG COMPRIME PELLICULE, BOÎTE DE 30",SARTEX HCT,"5 MG/160 MG/12,5 MG",comprime_pellicule,BOITE DE 30,30,unite,11976.05,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-013,HTA,13,"SARTEX HCT 5 MG/160 MG/25 MG COMPRIME PELLICULE, BOÎTE DE 30",SARTEX HCT,5 MG/160 MG/25 MG,comprime_pellicule,BOITE DE 30,30,unite,12197.85,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-014,HTA,14,"SARTEX HCT 10 MG/160 MG/12,5 MG COMPRIME PELIICULE, BOÎTE DE 30",SARTEX HCT,"10 MG/160 MG/12,5 MG",comprime,BOITE DE 30,30,unite,13775.10,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-015,HTA,15,"CARDIOVALAM H 10 MG/25 MG/160 MG COMPRIME, BOÎTE DE 30",CARDIOVALAM H,10 MG/25 MG/160 MG,comprime,BOITE DE 30,30,unite,13776.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-016,HTA,16,"SARTEX HCT 10 MG/160 MG/25 MG COMPRIME PELLICULE, BOÎTE DE 30",SARTEX HCT,10 MG/160 MG/25 MG,comprime_pellicule,BOITE DE 30,30,unite,13981.72,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-017,HTA,17,"NATRIXAM 1,5 MG/10 MG COMPRIME PELLICULE A LIBERATION MODIFIEE, BOÎTE DE 30",NATRIXAM,"1,5 MG/10 MG",comprime_pellicule_lm,BOITE DE 30,30,unite,7342.13,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-018,HTA,18,"AMLOPAMIDE 5 MG/1,5 MG COMPRIME, BOÎTE DE 30",AMLOPAMIDE,"5 MG/1,5 MG",comprime,BOITE DE 30,30,unite,5510.02,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-019,HTA,19,"NATRIXAM 1,5 MG/5 MG COMPRIME PELLICULE A LIBERATION MODIFIEE, BOÎTE DE 30",NATRIXAM,"1,5 MG/5 MG",comprime_pellicule_lm,BOITE DE 30,30,unite,6501.85,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-020,HTA,20,"SERINXAM 5 MG/1,25 MG/5 MG COMPRIME, BOÎTE DE 30",SERINXAM,"5 MG/1,25 MG/5 MG",comprime,BOITE DE 30,30,unite,9642.57,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-021,HTA,21,"RAASAR-AM 5 MG/50 MG COMPRIME, BOÎTE DE 30",RAASAR-AM,5 MG/50 MG,comprime,BOITE DE 30,30,unite,4725.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-022,HTA,22,"ZYLTAN AM 50 MG/5MG COMPRIME PELLICULE, BOÎTE DE 30",ZYLTAN AM,50 MG/5MG,comprime_pellicule,BOITE DE 30,30,unite,6300.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-023,HTA,23,"SERPERAM 5 MG/5 MG COMPRIME, BOÎTE DE 30",SERPERAM,5 MG/5 MG,comprime,BOITE DE 30,30,unite,7493.65,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-024,HTA,24,"SERPERAM 10 MG/5 MG COMPRIME, BOÎTE DE 30",SERPERAM,10 MG/5 MG,comprime,BOITE DE 30,30,unite,10193.57,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-025,HTA,25,"SERPERAM 10 MG/10 MG COMPRIME, BOÎTE DE 30",SERPERAM,10 MG/10 MG,comprime,BOITE DE 30,30,unite,10193.57,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-026,HTA,26,"SERPERAM 5 MG/10 MG COMPRIME, BOÎTE DE 30",SERPERAM,5 MG/10 MG,comprime,BOITE DE 30,30,unite,7039.07,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-027,HTA,27,"TELMIKAA AM 40MG/5 MG COMPRIME BICOUCHE, BOÎTE DE 30",TELMIKAA AM,40MG/5 MG,comprime_bicouche,BOITE DE 30,30,unite,7350.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-028,HTA,28,"TELMIS-A 40 MG/5 MG COMPRIME, BOÎTE DE 28",TELMIS-A,40 MG/5 MG,comprime,BOITE DE 28,28,unite,7350.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-029,HTA,29,"TELMIS-A 80 MG/5 MG COMPRIME, BOÎTE DE 28",TELMIS-A,80 MG/5 MG,comprime,BOITE DE 28,28,unite,7350.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-030,HTA,30,"SARTEX 5 MG/160 MG COMPRIME, BOÎTE DE 30",SARTEX,5 MG/160 MG,comprime,BOITE DE 30,30,unite,10867.19,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-031,HTA,31,"AMLOTEL 10 MG/40 MG COMPRIME, PELLICULES BOÎTE DE 30",AMLOTEL,10 MG/40 MG,comprime,BOITE DE 30,30,unite,7370.16,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-032,HTA,32,"SARTEX 10 MG/160 MG COMPRIME, BOÎTE DE 30",SARTEX,10 MG/160 MG,comprime,BOITE DE 30,30,unite,11215.70,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-033,HTA,33,"TENSICARD 50 MG COMPRIME SECABLE, BOÎTE DE 30",TENSICARD,50 MG,comprime_secable,BOITE DE 30,30,unite,2100.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-034,HTA,34,"ATENOLOL-DENK 50 MG COMPRIME, BOÎTE DE 100",ATENOLOL-DENK,50 MG,comprime,BOITE DE 100,100,unite,8540.56,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-035,HTA,35,"BLOKIUM 100 MG COMPRIME, BOÎTE DE 15",BLOKIUM,100 MG,comprime,BOITE DE 15,15,unite,4116.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-036,HTA,36,"XYTENOL 100 MG COMPRIME SECABLE, BOÎTE DE 28",XYTENOL,100 MG,comprime_secable,BOITE DE 28,28,unite,4710.51,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-037,HTA,37,"TENORETIC 50 MG/12,5 MG COMPRIME PELLICULE, BOÎTE DE 30",TENORETIC,"50 MG/12,5 MG",comprime_pellicule,BOITE DE 30,30,unite,5827.50,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-038,HTA,38,"BISOPROLOL REF 2,5 MG COMPRIME PELLICULÉ SÉCABLE, BOÎTE DE 30",BISOPROLOL REF,"2,5 MG",comprime_pellicule_secable,BOITE DE 30,30,unite,2341.77,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-039,HTA,39,"BISOPROLOL REF 5 MG COMPRIME PELLICULÉ SÉCABLE, BOÎTE DE 30",BISOPROLOL REF,5 MG,comprime_pellicule_secable,BOITE DE 30,30,unite,2341.77,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-040,HTA,40,"BISOPROLOL FUMARATE FIZA 5 MG COMPRIME, BOÎTE DE 30",BISOPROLOL FUMARATE FIZA,5 MG,comprime,BOITE DE 30,30,unite,1323.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-041,HTA,41,"BISOPROLOL REF 10 MG COMPRIME PELLICULÉ SÉCABLE, BOÎTE DE 30",BISOPROLOL REF,10 MG,comprime_pellicule_secable,BOITE DE 30,30,unite,3443.77,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-042,HTA,42,"BISOPROLOL FUMARATE FIZA 10 MG COMPRIME, BOÎTE DE 30",BISOPROLOL FUMARATE FIZA,10 MG,comprime,BOITE DE 30,30,unite,2268.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-043,HTA,43,BISOPROLOL/PERINDOPRIL 5 MG/5 MG COMPRIME PELLICULE SECABLE BOÎTE DE 30,BISOPROLOL/PERINDOPRIL,5 MG/5 MG,comprime_pellicule_secable,BOITE DE 30,30,unite,9036.46,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-044,HTA,44,"BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN 2,5 MG/6,25 MG COMPRIME, BOÎTE DE 30",BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN,"2,5 MG/6,25 MG",comprime,BOITE DE 30,30,unite,4752.72,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-045,HTA,45,"BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN 5 MG/6,25 MG COMPRIME, BOÎTE DE 30",BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN,"5 MG/6,25 MG",comprime,BOITE DE 30,30,unite,4752.72,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-046,HTA,46,"BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN 10 MG/6,25 MG COMPRIME, BOÎTE DE 30",BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN,"10 MG/6,25 MG",comprime,BOITE DE 30,30,unite,4752.72,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-047,HTA,47,"CAPTOPRIL-DENK 25 MG COMPRIME, BOÎTE DE 20",CAPTOPRIL-DENK,25 MG,comprime,BOITE DE 20,20,unite,2066.26,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-048,HTA,48,"CAPTOPRIL-DENK 25 MG COMPRIME, BOÎTE DE 100",CAPTOPRIL-DENK,25 MG,comprime,BOITE DE 100,100,unite,7438.55,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-049,HTA,49,"CAPTOPRIL+HCT DENK 50 MG/25 MG COMPRIME, BOÎTE DE 100",CAPTOPRIL+HCT DENK,50 MG/25 MG,comprime,BOITE DE 100,100,unite,10744.58,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-050,HTA,50,"CAPTOPRIL+HCT DENK 50 MG/25 MG COMPRIME, BOÎTE DE 30",CAPTOPRIL+HCT DENK,50 MG/25 MG,comprime,BOITE DE 30,30,unite,3374.90,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-051,HTA,51,"CARDIURINE 50 MG/25 MG COMPRIME, BOÎTE DE 30",CARDIURINE,50 MG/25 MG,comprime,BOITE DE 30,30,unite,4118.10,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-052,HTA,52,"ENALAPRIL BIOGARAN 5 MG COMPRIME SÉCABLE, BOÎTE DE 28",ENALAPRIL BIOGARAN,5 MG,comprime_secable,BOITE DE 28,28,unite,2837.67,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-053,HTA,53,"ENALAPRIL BIOGARAN 20 MG COMPRIME SECABLE, BOÎTE DE 28",ENALAPRIL BIOGARAN,20 MG,comprime_secable,BOITE DE 28,28,unite,3326.40,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-054,HTA,54,"ENALAPRIL VIR 20 MG COMPRIME, BOÎTE DE 28",ENALAPRIL VIR,20 MG,comprime,BOITE DE 28,28,unite,3360.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-055,HTA,55,"ENA+HCT-DENK 20 MG/12,5 MG COMPRIME, BOÎTE DE 30",ENA+HCT-DENK,"20 MG/12,5 MG",comprime,BOITE DE 30,30,unite,9229.31,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-056,HTA,56,"ENALAPRIL HTZ VIR 20 MG/12,5 MGCOMPRIME, BOÎTE DE 28",ENALAPRIL HTZ VIR,"20 MG/12,5 MG",comprime,BOITE DE 28,28,unite,3580.50,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-057,HTA,57,"ENALAPRIL/HYDROCHLOROTHIAZIDE BIOGARAN 20 MG/12,5 MG COMPRIME, BOÎTE DE 28",ENALAPRIL/HYDROCHLOROTHIAZIDE BIOGARAN,"20 MG/12,5 MG",comprime,BOITE DE 28,28,unite,3857.28,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-058,HTA,58,"FUROSEMIDE BIOGARAN 40 MG COMPRIME, BOÎTE DE 30",FUROSEMIDE BIOGARAN,40 MG,comprime,BOITE DE 30,30,unite,1873.54,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-059,HTA,59,"ESIDREX 25 MG COMPRIME, BOÎTE DE 20",ESIDREX,25 MG,comprime,BOITE DE 20,20,unite,2314.20,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-060,HTA,60,"COAPROZAR 150 MG/12,5 MG COMPRIME, BOÎTE DE 30",COAPROZAR,"150 MG/12,5 MG",comprime,BOITE DE 30,30,unite,5152.56,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-061,HTA,61,"IRBESARTAN / HYDROCHLOROTHIAZIDE BIOGARAN 150 MG / 12,5 MG COMPRIMÉ PELLICULÉ, BOÎTE DE 30",IRBESARTAN / HYDROCHLOROTHIAZIDE BIOGARAN,"150 MG / 12,5 MG",comprime_pellicule,BOITE DE 30,30,unite,4544.40,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-062,HTA,62,"COAPROZAR 300 MG/12,5 MG COMPRIME, BOÎTE DE 30",COAPROZAR,"300 MG/12,5 MG",comprime,BOITE DE 30,30,unite,5424.51,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-063,HTA,63,"IRBESARTAN / HYDROCHLOROTHIAZIDE BIOGARAN 300 MG / 12,5 MG COMPRIMÉ PELLICULÉ, BOÎTE DE 30",IRBESARTAN / HYDROCHLOROTHIAZIDE BIOGARAN,"300 MG / 12,5 MG",comprime_pellicule,BOITE DE 30,30,unite,4544.40,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-064,HTA,64,"COAPROZAR 300 MG/25 MG COMPRIME, BOÎTE DE 30",COAPROZAR,300 MG/25 MG,comprime,BOITE DE 30,30,unite,5424.51,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-065,HTA,65,"IRBESARTAN / HYDROCHLOROTHIAZIDE BIOGARAN 300 MG / 25 MG COMPRIMÉ PELLICULÉ, BOÎTE DE 30",IRBESARTAN / HYDROCHLOROTHIAZIDE BIOGARAN,300 MG / 25 MG,comprime_pellicule,BOITE DE 30,30,unite,4544.40,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
PRIX-CMU-HTA-066,HTA,66,"CO-LOSAR 50 MG/12,5 MG COMPRIMÉ PELLICULÉ, BOÎTE DE 30",CO-LOSAR,"50 MG/12,5 MG",comprime_pellicule,BOITE DE 30,30,unite,5460.00,XOF,,,CNAM_CMU,Décision n°0016/AIRP/DG du 29 septembre 2025,2025-09-29,,2026-08-22,source_externe_non_validee,3,false
